model_name;word;phoneme;freq_phoneme;valence;arousal;dominance;sum_vad;first_syllable;classifier;f1;accuracy;recall;precision;log_loss;cross_entropy;classification;confusion;sample_train;sample_test;time_processing
WordPhonemeFreq@1100@One;1;1;1;1;1;0;0;1;RandomForest;87.14;87.08;87.08;87.56;0.62;0.04;"              precision    recall  f1-score   support

          -1       0.82      0.86      0.84        73
           0       0.89      0.89      0.89        73
           1       0.93      0.88      0.90        73

    accuracy                           0.88       219
   macro avg       0.88      0.88      0.88       219
weighted avg       0.88      0.88      0.88       219
";"[[63  5  9]
 [ 8 65  0]
 [ 2  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:48 sec
WordPhonemeFreq@1101@All;1;1;1;1;1;0;1;0;SVM;67.64;67.55;67.55;68.02;0.75;0.12;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.61      0.59      0.60        73
           1       0.78      0.79      0.79        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[51 17  6]
 [19 43  9]
 [ 3 13 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:17 min:32 sec
WordPhonemeFreq@1101@One;1;1;1;1;1;0;1;1;SVM;68.1;68.07;68.07;68.47;0.74;0.12;"              precision    recall  f1-score   support

          -1       0.73      0.77      0.75        73
           0       0.64      0.64      0.64        73
           1       0.77      0.73      0.75        73

    accuracy                           0.71       219
   macro avg       0.71      0.71      0.71       219
weighted avg       0.71      0.71      0.71       219
";"[[56 14  7]
 [13 47 13]
 [ 4 12 53]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:17 min:25 sec
WordPhonemeFreq@1101@All;1;1;1;1;1;0;1;0;RandomForest;87.26;87.21;87.21;87.75;0.62;0.04;"              precision    recall  f1-score   support

          -1       0.80      0.93      0.86        73
           0       0.97      0.89      0.93        73
           1       0.94      0.86      0.90        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.90       219
weighted avg       0.90      0.89      0.90       219
";"[[68  7 10]
 [ 2 65  0]
 [ 3  1 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:44 sec
WordPhonemeFreq@1101@One;1;1;1;1;1;0;1;1;RandomForest;87.12;87.06;87.06;87.53;0.62;0.04;"              precision    recall  f1-score   support

          -1       0.82      0.92      0.86        73
           0       0.97      0.89      0.93        73
           1       0.90      0.86      0.88        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.89       219
weighted avg       0.90      0.89      0.89       219
";"[[67  5 10]
 [ 2 65  0]
 [ 4  3 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:43 sec
WordPhonemeFreq@1110@All;1;1;1;1;1;1;0;0;SVM;67.68;67.58;67.58;68.09;0.75;0.12;"              precision    recall  f1-score   support

          -1       0.70      0.70      0.70        73
           0       0.61      0.59      0.60        73
           1       0.79      0.81      0.80        73

    accuracy                           0.70       219
   macro avg       0.70      0.70      0.70       219
weighted avg       0.70      0.70      0.70       219
";"[[51 17  5]
 [19 43  9]
 [ 3 13 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:17 min:28 sec
WordPhonemeFreq@1110@One;1;1;1;1;1;1;0;1;SVM;68.26;68.21;68.21;68.61;0.74;0.12;"              precision    recall  f1-score   support

          -1       0.73      0.78      0.75        73
           0       0.65      0.66      0.65        73
           1       0.78      0.71      0.74        73

    accuracy                           0.72       219
   macro avg       0.72      0.72      0.72       219
weighted avg       0.72      0.72      0.72       219
";"[[57 14  7]
 [12 48 14]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:17 min:13 sec
WordPhonemeFreq@1110@All;1;1;1;1;1;1;0;0;RandomForest;87.63;87.58;87.58;88.1;0.62;0.04;"              precision    recall  f1-score   support

          -1       0.79      0.88      0.83        73
           0       0.94      0.89      0.92        73
           1       0.91      0.86      0.89        73

    accuracy                           0.88       219
   macro avg       0.88      0.88      0.88       219
weighted avg       0.88      0.88      0.88       219
";"[[64  7 10]
 [ 4 65  0]
 [ 5  1 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:48 sec
WordPhonemeFreq@1110@One;1;1;1;1;1;1;0;1;RandomForest;87.18;87.12;87.12;87.59;0.62;0.04;"              precision    recall  f1-score   support

          -1       0.82      0.88      0.85        73
           0       0.93      0.89      0.91        73
           1       0.90      0.88      0.89        73

    accuracy                           0.88       219
   macro avg       0.88      0.88      0.88       219
weighted avg       0.88      0.88      0.88       219
";"[[64  5  9]
 [ 5 65  0]
 [ 4  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:52 sec
WordPhonemeFreq@1111@All;1;1;1;1;1;1;1;0;SVM;67.64;67.55;67.55;68.04;0.75;0.12;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.61      0.59      0.60        73
           1       0.78      0.79      0.79        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[51 17  6]
 [19 43  9]
 [ 3 13 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:17 min:32 sec
WordPhonemeFreq@1111@One;1;1;1;1;1;1;1;1;SVM;68.19;68.15;68.15;68.56;0.74;0.12;"              precision    recall  f1-score   support

          -1       0.73      0.77      0.75        73
           0       0.64      0.64      0.64        73
           1       0.77      0.73      0.75        73

    accuracy                           0.71       219
   macro avg       0.71      0.71      0.71       219
weighted avg       0.71      0.71      0.71       219
";"[[56 14  7]
 [13 47 13]
 [ 4 12 53]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:17 min:26 sec
WordPhonemeFreq@1111@All;1;1;1;1;1;1;1;0;RandomForest;87.51;87.47;87.47;87.9;0.62;0.04;"              precision    recall  f1-score   support

          -1       0.84      0.93      0.88        73
           0       0.96      0.89      0.92        73
           1       0.91      0.88      0.90        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[68  6  7]
 [ 1 65  2]
 [ 4  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:41 sec
WordPhonemeFreq@1111@One;1;1;1;1;1;1;1;1;RandomForest;87.24;87.18;87.18;87.69;0.62;0.04;"              precision    recall  f1-score   support

          -1       0.80      0.89      0.84        73
           0       0.94      0.88      0.91        73
           1       0.90      0.86      0.88        73

    accuracy                           0.88       219
   macro avg       0.88      0.88      0.88       219
weighted avg       0.88      0.88      0.88       219
";"[[65  6 10]
 [ 4 64  0]
 [ 4  3 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:43 sec
WordPhoneme@0001@All;1;1;0;0;0;0;1;0;SVM;66.36;66.33;66.33;66.64;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:7 min:53 sec
WordPhoneme@0001@One;1;1;0;0;0;0;1;1;SVM;66.36;66.33;66.33;66.64;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:8 min:0 sec
WordPhoneme@0001@All;1;1;0;0;0;0;1;0;RandomForest;87.15;87.09;87.09;87.6;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.87      0.92      0.89        73
           0       0.94      0.90      0.92        73
           1       0.90      0.89      0.90        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[67  3  7]
 [ 3 66  1]
 [ 3  4 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:37 sec
WordPhoneme@0001@One;1;1;0;0;0;0;1;1;RandomForest;87.41;87.36;87.36;87.8;0.61;0.04;"              precision    recall  f1-score   support

          -1       0.85      0.93      0.89        73
           0       0.94      0.90      0.92        73
           1       0.93      0.88      0.90        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[68  4  8]
 [ 3 66  1]
 [ 2  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:34 sec
WordPhoneme@0010@All;1;1;0;0;0;1;0;0;SVM;66.48;66.44;66.44;66.79;0.77;0.12;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.62      0.66      0.64        73
           1       0.78      0.71      0.74        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[51 14  9]
 [18 48 12]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:7 min:56 sec
WordPhoneme@0010@One;1;1;0;0;0;1;0;1;SVM;66.48;66.44;66.44;66.79;0.77;0.12;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.62      0.66      0.64        73
           1       0.78      0.71      0.74        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[51 14  9]
 [18 48 12]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:8 min:1 sec
WordPhoneme@0010@All;1;1;0;0;0;1;0;0;RandomForest;87.12;87.08;87.08;87.53;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.81      0.95      0.87        73
           0       0.96      0.89      0.92        73
           1       0.94      0.85      0.89        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.90       219
weighted avg       0.90      0.89      0.90       219
";"[[69  6 10]
 [ 2 65  1]
 [ 2  2 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:41 sec
WordPhoneme@0010@One;1;1;0;0;0;1;0;1;RandomForest;87.64;87.58;87.58;88.06;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.86      0.93      0.89        73
           0       0.96      0.90      0.93        73
           1       0.93      0.90      0.92        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[68  5  6]
 [ 2 66  1]
 [ 3  2 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:59 sec
WordPhoneme@0011@All;1;1;0;0;0;1;1;0;SVM;66.35;66.32;66.32;66.64;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:7 min:56 sec
WordPhoneme@0011@One;1;1;0;0;0;1;1;1;SVM;66.35;66.32;66.32;66.64;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:7 min:54 sec
WordPhoneme@0011@All;1;1;0;0;0;1;1;0;RandomForest;87.17;87.12;87.12;87.55;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.87      0.89      0.88        73
           0       0.97      0.90      0.94        73
           1       0.87      0.90      0.89        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[65  4  6]
 [ 1 66  1]
 [ 7  3 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:47 sec
WordPhoneme@0011@One;1;1;0;0;0;1;1;1;RandomForest;87.01;86.95;86.95;87.45;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.86      0.92      0.89        73
           0       0.94      0.92      0.93        73
           1       0.93      0.89      0.91        73

    accuracy                           0.91       219
   macro avg       0.91      0.91      0.91       219
weighted avg       0.91      0.91      0.91       219
";"[[67  4  7]
 [ 3 67  1]
 [ 3  2 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:40 sec
