model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
WordPhonemeFreq@1110@All;SVM;67.68;67.58;67.58;68.09;"              precision    recall  f1-score   support

          -1       0.70      0.70      0.70        73
           0       0.61      0.59      0.60        73
           1       0.79      0.81      0.80        73

    accuracy                           0.70       219
   macro avg       0.70      0.70      0.70       219
weighted avg       0.70      0.70      0.70       219
";"[[51 17  5]
 [19 43  9]
 [ 3 13 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:5 min:5 sec
WordPhonemeFreq@1110@One;SVM;68.26;68.21;68.21;68.61;"              precision    recall  f1-score   support

          -1       0.73      0.78      0.75        73
           0       0.65      0.66      0.65        73
           1       0.78      0.71      0.74        73

    accuracy                           0.72       219
   macro avg       0.72      0.72      0.72       219
weighted avg       0.72      0.72      0.72       219
";"[[57 14  7]
 [12 48 14]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:4 min:50 sec
WordPhonemeFreq@1110@All;RandomForest;87.29;87.23;87.23;87.73;"              precision    recall  f1-score   support

          -1       0.80      0.92      0.85        73
           0       0.97      0.89      0.93        73
           1       0.93      0.86      0.89        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.89       219
weighted avg       0.90      0.89      0.89       219
";"[[67  7 10]
 [ 2 65  0]
 [ 4  1 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:27 sec
WordPhonemeFreq@1110@One;RandomForest;87.35;87.3;87.3;87.77;"              precision    recall  f1-score   support

          -1       0.83      0.93      0.88        73
           0       0.97      0.90      0.94        73
           1       0.91      0.86      0.89        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[68  5  9]
 [ 1 66  1]
 [ 4  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:25 sec
WordPhonemeFreq@1111@All;SVM;67.64;67.55;67.55;68.04;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.61      0.59      0.60        73
           1       0.78      0.79      0.79        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[51 17  6]
 [19 43  9]
 [ 3 13 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:4 min:56 sec
WordPhonemeFreq@1111@One;SVM;68.19;68.15;68.15;68.56;"              precision    recall  f1-score   support

          -1       0.73      0.77      0.75        73
           0       0.64      0.64      0.64        73
           1       0.77      0.73      0.75        73

    accuracy                           0.71       219
   macro avg       0.71      0.71      0.71       219
weighted avg       0.71      0.71      0.71       219
";"[[56 14  7]
 [13 47 13]
 [ 4 12 53]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:4 min:59 sec
WordPhonemeFreq@1111@All;RandomForest;87.42;87.37;87.37;87.89;"              precision    recall  f1-score   support

          -1       0.80      0.89      0.84        73
           0       0.94      0.90      0.92        73
           1       0.93      0.86      0.89        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[65  6 10]
 [ 4 66  0]
 [ 4  1 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:23 sec
WordPhonemeFreq@1111@One;RandomForest;87.36;87.3;87.3;87.81;"              precision    recall  f1-score   support

          -1       0.82      0.92      0.86        73
           0       0.96      0.89      0.92        73
           1       0.93      0.88      0.90        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.90       219
weighted avg       0.90      0.89      0.90       219
";"[[67  6  9]
 [ 3 65  0]
 [ 3  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:29 sec
WordPhoneme@0001@All;SVM;66.36;66.33;66.33;66.64;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:55 sec
WordPhoneme@0001@One;SVM;66.36;66.33;66.33;66.64;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:50 sec
WordPhoneme@0001@All;RandomForest;87.38;87.32;87.32;87.79;"              precision    recall  f1-score   support

          -1       0.85      0.95      0.90        73
           0       0.99      0.90      0.94        73
           1       0.92      0.89      0.90        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[69  5  7]
 [ 0 66  1]
 [ 4  2 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:16 sec
WordPhoneme@0001@One;RandomForest;87.53;87.47;87.47;87.96;"              precision    recall  f1-score   support

          -1       0.85      0.93      0.89        73
           0       0.96      0.90      0.93        73
           1       0.91      0.88      0.90        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[68  4  8]
 [ 2 66  1]
 [ 3  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:28 sec
WordPhoneme@0010@All;SVM;66.48;66.44;66.44;66.79;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.62      0.66      0.64        73
           1       0.78      0.71      0.74        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[51 14  9]
 [18 48 12]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:0 sec
WordPhoneme@0010@One;SVM;66.48;66.44;66.44;66.79;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.62      0.66      0.64        73
           1       0.78      0.71      0.74        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[51 14  9]
 [18 48 12]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:53 sec
WordPhoneme@0010@All;RandomForest;87.12;87.06;87.06;87.52;"              precision    recall  f1-score   support

          -1       0.83      0.95      0.88        73
           0       0.99      0.90      0.94        73
           1       0.91      0.86      0.89        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[69  4 10]
 [ 1 66  0]
 [ 3  3 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:34 sec
WordPhoneme@0010@One;RandomForest;87.35;87.31;87.31;87.8;"              precision    recall  f1-score   support

          -1       0.83      0.93      0.88        73
           0       0.93      0.89      0.91        73
           1       0.96      0.88      0.91        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[68  7  7]
 [ 3 65  2]
 [ 2  1 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:20 sec
WordPhoneme@0011@All;SVM;66.35;66.32;66.32;66.64;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:52 sec
WordPhoneme@0011@One;SVM;66.35;66.32;66.32;66.64;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:53 sec
WordPhoneme@0011@All;RandomForest;87.13;87.08;87.08;87.54;"              precision    recall  f1-score   support

          -1       0.83      0.93      0.88        73
           0       0.96      0.92      0.94        73
           1       0.93      0.85      0.89        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[68  4 10]
 [ 2 67  1]
 [ 3  2 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:29 sec
WordPhoneme@0011@One;RandomForest;87.08;87.03;87.03;87.48;"              precision    recall  f1-score   support

          -1       0.82      0.93      0.87        73
           0       0.96      0.89      0.92        73
           1       0.94      0.88      0.91        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[68  7  8]
 [ 2 65  1]
 [ 3  1 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:19 sec
WordPhoneme@0100@All;SVM;66.48;66.42;66.42;66.82;"              precision    recall  f1-score   support

          -1       0.70      0.70      0.70        73
           0       0.62      0.67      0.64        73
           1       0.78      0.71      0.74        73

    accuracy                           0.69       219
   macro avg       0.70      0.69      0.70       219
weighted avg       0.70      0.69      0.70       219
";"[[51 13  9]
 [18 49 12]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:53 sec
WordPhoneme@0100@One;SVM;66.48;66.42;66.42;66.82;"              precision    recall  f1-score   support

          -1       0.70      0.70      0.70        73
           0       0.62      0.67      0.64        73
           1       0.78      0.71      0.74        73

    accuracy                           0.69       219
   macro avg       0.70      0.69      0.70       219
weighted avg       0.70      0.69      0.70       219
";"[[51 13  9]
 [18 49 12]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:53 sec
WordPhoneme@0100@All;RandomForest;87.19;87.13;87.13;87.63;"              precision    recall  f1-score   support

          -1       0.81      0.95      0.87        73
           0       1.00      0.89      0.94        73
           1       0.93      0.88      0.90        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.91       219
weighted avg       0.91      0.90      0.91       219
";"[[69  7  9]
 [ 0 65  0]
 [ 4  1 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:23 sec
