model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
WordPhonemeFreq@1110@All;SVM;60.45;60.25;60.25;61.67;"              precision    recall  f1-score   support

          -1       0.62      0.59      0.61        73
           0       0.44      0.52      0.48        73
           1       0.70      0.60      0.65        73

    accuracy                           0.57       219
   macro avg       0.59      0.57      0.58       219
weighted avg       0.59      0.57      0.58       219
";"[[43 19  7]
 [27 38 22]
 [ 3 16 44]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:54 sec
WordPhonemeFreq@1110@One;SVM;65.7;65.69;65.69;65.92;"              precision    recall  f1-score   support

          -1       0.68      0.70      0.69        73
           0       0.59      0.60      0.59        73
           1       0.75      0.71      0.73        73

    accuracy                           0.67       219
   macro avg       0.67      0.67      0.67       219
weighted avg       0.67      0.67      0.67       219
";"[[51 16  8]
 [18 44 13]
 [ 4 13 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:40 sec
WordPhonemeFreq@1110@All;RandomForest;87.28;87.23;87.23;87.66;"              precision    recall  f1-score   support

          -1       0.82      0.89      0.86        73
           0       0.90      0.90      0.90        73
           1       0.93      0.85      0.89        73

    accuracy                           0.88       219
   macro avg       0.88      0.88      0.88       219
weighted avg       0.88      0.88      0.88       219
";"[[65  5  9]
 [ 5 66  2]
 [ 3  2 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:54 sec
WordPhonemeFreq@1110@One;RandomForest;87.4;87.34;87.34;87.83;"              precision    recall  f1-score   support

          -1       0.84      0.90      0.87        73
           0       0.93      0.90      0.92        73
           1       0.93      0.88      0.90        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.90       219
weighted avg       0.90      0.89      0.90       219
";"[[66  5  8]
 [ 4 66  1]
 [ 3  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:56 sec
WordPhonemeFreq@1111@All;SVM;60.39;60.18;60.18;61.6;"              precision    recall  f1-score   support

          -1       0.61      0.58      0.59        73
           0       0.44      0.53      0.48        73
           1       0.71      0.60      0.65        73

    accuracy                           0.57       219
   macro avg       0.59      0.57      0.58       219
weighted avg       0.59      0.57      0.58       219
";"[[42 20  7]
 [27 39 22]
 [ 4 14 44]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:57 sec
WordPhonemeFreq@1111@One;SVM;65.61;65.64;65.64;65.79;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.59      0.59        73
           1       0.74      0.73      0.73        73

    accuracy                           0.67       219
   macro avg       0.67      0.67      0.67       219
weighted avg       0.67      0.67      0.67       219
";"[[50 16  8]
 [18 43 12]
 [ 5 14 53]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:42 sec
WordPhonemeFreq@1111@All;RandomForest;87.41;87.38;87.38;87.83;"              precision    recall  f1-score   support

          -1       0.85      0.93      0.89        73
           0       0.97      0.93      0.95        73
           1       0.93      0.88      0.90        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[68  3  9]
 [ 2 68  0]
 [ 3  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:0 sec
WordPhonemeFreq@1111@One;RandomForest;87.48;87.43;87.43;87.87;"              precision    recall  f1-score   support

          -1       0.84      0.92      0.88        73
           0       0.94      0.90      0.92        73
           1       0.93      0.88      0.90        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[67  5  8]
 [ 3 66  1]
 [ 3  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:53 sec
WordPhoneme@0001@All;SVM;66.36;66.33;66.33;66.64;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:37 sec
WordPhoneme@0001@One;SVM;66.36;66.33;66.33;66.64;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:35 sec
WordPhoneme@0001@All;RandomForest;87.26;87.21;87.21;87.7;"              precision    recall  f1-score   support

          -1       0.84      0.95      0.89        73
           0       0.98      0.89      0.94        73
           1       0.93      0.90      0.92        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[69  6  7]
 [ 1 65  0]
 [ 3  2 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:6 sec
WordPhoneme@0001@One;RandomForest;87.34;87.29;87.29;87.77;"              precision    recall  f1-score   support

          -1       0.82      0.96      0.89        73
           0       0.99      0.90      0.94        73
           1       0.93      0.85      0.89        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[70  5 10]
 [ 0 66  1]
 [ 3  2 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:5 sec
WordPhoneme@0010@All;SVM;66.48;66.44;66.44;66.79;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.62      0.66      0.64        73
           1       0.78      0.71      0.74        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[51 14  9]
 [18 48 12]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:37 sec
WordPhoneme@0010@One;SVM;66.48;66.44;66.44;66.79;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.62      0.66      0.64        73
           1       0.78      0.71      0.74        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[51 14  9]
 [18 48 12]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:36 sec
WordPhoneme@0010@All;RandomForest;87.02;86.98;86.98;87.42;"              precision    recall  f1-score   support

          -1       0.86      0.95      0.90        73
           0       0.99      0.93      0.96        73
           1       0.93      0.89      0.91        73

    accuracy                           0.92       219
   macro avg       0.93      0.92      0.92       219
weighted avg       0.93      0.92      0.92       219
";"[[69  3  8]
 [ 1 68  0]
 [ 3  2 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:13 sec
WordPhoneme@0010@One;RandomForest;87.26;87.2;87.2;87.65;"              precision    recall  f1-score   support

          -1       0.85      0.96      0.90        73
           0       0.98      0.89      0.94        73
           1       0.93      0.90      0.92        73

    accuracy                           0.92       219
   macro avg       0.92      0.92      0.92       219
weighted avg       0.92      0.92      0.92       219
";"[[70  5  7]
 [ 1 65  0]
 [ 2  3 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:4 sec
WordPhoneme@0011@All;SVM;66.35;66.32;66.32;66.64;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:37 sec
WordPhoneme@0011@One;SVM;66.35;66.32;66.32;66.64;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:35 sec
WordPhoneme@0011@All;RandomForest;87.14;87.1;87.1;87.52;"              precision    recall  f1-score   support

          -1       0.85      0.92      0.88        73
           0       0.96      0.89      0.92        73
           1       0.92      0.90      0.91        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[67  6  6]
 [ 2 65  1]
 [ 4  2 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:1 sec
WordPhoneme@0011@One;RandomForest;87.15;87.1;87.1;87.58;"              precision    recall  f1-score   support

          -1       0.81      0.97      0.88        73
           0       1.00      0.88      0.93        73
           1       0.94      0.86      0.90        73

    accuracy                           0.90       219
   macro avg       0.92      0.90      0.91       219
weighted avg       0.92      0.90      0.91       219
";"[[71  7 10]
 [ 0 64  0]
 [ 2  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:4 sec
WordPhoneme@0100@All;SVM;66.48;66.42;66.42;66.82;"              precision    recall  f1-score   support

          -1       0.70      0.70      0.70        73
           0       0.62      0.67      0.64        73
           1       0.78      0.71      0.74        73

    accuracy                           0.69       219
   macro avg       0.70      0.69      0.70       219
weighted avg       0.70      0.69      0.70       219
";"[[51 13  9]
 [18 49 12]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:39 sec
WordPhoneme@0100@One;SVM;66.48;66.42;66.42;66.82;"              precision    recall  f1-score   support

          -1       0.70      0.70      0.70        73
           0       0.62      0.67      0.64        73
           1       0.78      0.71      0.74        73

    accuracy                           0.69       219
   macro avg       0.70      0.69      0.70       219
weighted avg       0.70      0.69      0.70       219
";"[[51 13  9]
 [18 49 12]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:35 sec
WordPhoneme@0100@All;RandomForest;87.31;87.26;87.26;87.74;"              precision    recall  f1-score   support

          -1       0.84      0.93      0.88        73
           0       0.93      0.89      0.91        73
           1       0.91      0.85      0.88        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[68  5  8]
 [ 2 65  3]
 [ 3  3 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:4 sec
