token;freq
conflijen;1
culpablee;1
valor;402
piensen;219
soltera;109
sueldo;234
carente;19
maravillas;48
esperanzada;12
iba;3385
necesitaba;286
subtitulada;9
listas;69
dejaron;590
ramiro;71
apodooo;1
paciencia;726
laburando;55
necesidad;724
romperme;107
patria;1108
normalmente;116
excepciones;23
colorada;49
nerviosa;2379
tatuajes;95
visibles;6
uso;487
lentes;215
pulseras;31
pintadas;25
apruebo;23
oratoria;4
gobierno;2124
hipócrita;234
sínico;5
quedan;1026
derechos;390
humanos;407
necesario;597
canales;164
mi;344
estrella;270
sube;573
humos;19
diva;70
culera;90
ja;1568
mamaste;22
dedica;116
cagarme;246
toma;1034
cu;103
noseeee;3
desperte;216
salió;1048
🖕;953
mande;703
pidiéndole;25
diciendo;1843
contesto;301
cande;132
pedi;88
regalando;53
sofi;145
peso;462
sap;6
arreglar;279
ves;1838
echas;42
impuntual;97
luci;30
🤣;2011
merluza;2
platoooo;2
jode;475
sarahah;350
ferlopez1;2
galerias;3
morbo;53
cerrados;79
baños;77
plazoleta;5
comidas;82
agarré;89
ridiculos;34
usaban;11
ciclovía;26
pista;121
running;13
paso;3537
reglas;106
juego;2136
delantero;149
pudo;738
pavón;14
tapó;21
centro;669
emtro;1
explican;43
friooo;16
combo;139
histerica;70
tolero;100
minas;314
hueonas;3
llegue;1555
sabado;651
creí;347
terrible;17535
sumar;215
busca;827
quilombo;283
suerte;21313
olvidé;195
tomarme;178
decirles;333
privacidad;42
juntan;90
asado;359
invitan;158
ligo;25
⚽;1025
cierto;2172
apoyar;309
alejado;33
telenoticias;2
glorioso;59
keylor;8
navas;7
i;1426
am;1340
doneeee;1
noticias;619
hooy;10
seguramente;328
momias;5
castro;205
gobernarían;3
contestar;589
nov;16
estrenan;19
pelissss;1
mega;427
favvvvv;1
terminaste;43
contar;798
amar;863
intentar;526
acercarse;38
estoy;262
indispuesta;7
querés;450
publique;41
recuerdo;1421
tiempos;609
podí;6
acceder;32
corría;28
enojan;122
garran;1
valientes;155
pistolas;8
puño;58
limpio;133
cobarde;1402
s;1924
eso;357
me;221
arrepintiendo;15
tremendas;105
sábado;2130
moro;26
muerta;437
frío;1154
🐶;426
prisa;108
realidad;2732
forma;2107
funcione;76
edad;712
encontrado;203
vean;536
urgencia;71
cuadro;125
wn;539
clonando;1
tarjetas;79
chip;49
plancharle;2
culiau;70
flaco;413
voló;32
pensarlo;118
china;382
adelante;917
grito;337
debia;17
señalo;7
dedo;391
ricky;88
decisiones;298
complicadas;21
toman;562
hidalgo;29
cuernos;89
jajajajajaja;1895
dale;1188
aburrida;8604
acostada;319
pandora;23
hulu;3
fb;673
etc;937
mientas;53
cari;35
regalo;994
buzo;80
🖕🏻;215
deje;1449
auto;1071
estacionado;12
cuadras;192
hombre;2707
egoísta;116
chino;287
ganando;303
escuchando;1520
radio;645
cancelan;60
cariñosa;53
saben;2860
biennn;30
completa;302
mierdaaaaaa;30
hij;35
ilusionan;19
abajo;629
pase;2515
🍼;37
indirectas;144
crezcan;27
pan;549
vino;1298
complicado;240
burdisso;6
proximo;73
diga;1773
veterinaria;31
buena;5431
laboral;186
piña;326
seguí;237
sumando;61
puntos;448
subir;980
kilos;285
veee;10
subí;184
kilo;115
pue;54
demoro;19
bajarlos;4
oseaaa;8
enojooooo;1
decirme;636
vio;663
domingo;2554
osea;734
boluda;827
roto;409
corazón;4205
razones;613
odialo;1
salames;20
faltaría;24
enferme;54
forra;233
amooo;393
hors;1
qje;27
overwatch;35
cargue;69
jugadores;787
delante;413
resuelvan;22
traen;288
medio;2649
quede;1296
dormida;609
chisme;77
muchísima;390
asiiiii;17
confianzas;2
vuelan;38
fumar;254
playa;572
samu;14
presionen;9
valla;336
an;207
entregaron;23
borges;83
ramos;157
allup;42
manipulación;66
insoportable;639
inst;8
pendejos;477
roberto;178
dentista;177
prepaga;7
ponele;87
impagable;14
nubes;119
ls;165
remedios;32
celosas;19
comparto;182
💞;2335
united;72
aerolínea;28
cel;532
borre;157
shit;85
miami;106
gringos;67
entregar;137
caguen;79
ratito;260
hinchar;34
olvidado;356
devorvdrmelo;1
sacabas;7
mogolico;73
jaja;5418
diplomacia;8
parásitos;46
sistema;566
embajadas;4
virreinados;1
usanza;2
rateros;55
arrrrrrrta;1
canteranos;18
empezó;685
guerra;763
combate;195
acosté;136
mansa;120
ponerme;1333
placa;52
dientes;306
agus;255
mañanaaaaaa;4
💘;2459
llamar;830
fan;1250
lauren;215
hacker;18
filtre;7
privadas;38
mierdas;354
andrea;476
trampa;138
sido;2829
envidioso;87
culiadaso;12
espera;1562
odió;22
pavadas;113
vuelven;256
ustds;23
línea;544
esposo;136
correo;218
contraseña;115
aburrimiento;284
máximo;325
prima;655
😋;1538
ort;21
afuera;653
cagando;370
habitualmente;8
coincide;27
declaraciones;126
miembros;66
ic;3
cuelga;75
sotana;11
🙏🏽;850
iban;324
porqe;35
aayelen;1
berretines;9
jajja;102
molestar;268
cultura;290
tradición;55
ésto;192
punto;1880
🏽‼️;1
fin;3754
manden;265
sacaaa;9
disculpa;182
falsa;585
caso;1884
bendicion;28
jony;16
aaaaaaay;10
pilas;228
arrepentí;30
mandarle;130
actuar;248
duren;25
primer;1805
banderazo;5
pierdo;399
lloro;1238
salsa;180
pagamos;121
anduvo;25
agarro;411
carrito;51
madreado;8
frenado;4
💆;283
yao;37
abusador;16
diego;378
movete;8
meteme;2
jaula;52
regina;28
sobrina;236
olvidas;76
des;803
bola;936
ladilla;152
guste;643
mamen;255
queria;762
enganchar;27
madreee;97
trabajos;290
link;100
archivo;54
servir;90
decimeee;1
calla;234
andate;196
entonces;2436
ortiva;84
eh;1991
gastaron;22
plásticos;9
carnet;137
nótese;25
minúsculas;10
putisima;76
afloja;20
página;315
tranquilo;584
retwitt;4
valió;2026
barriga;56
señor;1900
tengoooo;22
suban;130
nota;1669
preocupan;72
llevo;1853
hablarles;33
telefonía;12
digan;1639
florr;4
ratas;286
pintados;16
pegarle;209
acabar;542
agarran;182
mismos;655
llorarr;7
justo;2252
decido;86
llueve;525
ala;465
v;2510
acaban;544
atracar;2
chavala;28
calienta;69
peleo;93
tortuga;78
ninja;31
misma;2760
trimestre;28
💡;39
3ra;87
triste;51172
acabada;14
bárbaro;72
lograr;282
levanté;456
novio;2667
habermela;4
quitado;121
frank;118
estupidos;71
ineptos;81
power;60
rangers;18
dinero;1935
culo;1613
metan;308
ajenas;65
cata;83
valoran;92
cul;9
jajajjajaja;78
☝🏽;18
aviso;270
universidad;414
nana;54
consiguen;75
llanto;1824
chantaje;38
adultos;127
soporta;77
ba;64
banfiel;1
organizo;16
monos;68
estarles;4
atrás;934
apurándolos;1
papeles;128
hinchan;15
alaraca;2
arman;35
quedado;556
horario;562
verano;988
forro;409
estte;2
payasada;48
🤡;199
tonterías;204
avísame;40
coya;17
estrenar;49
manopla;2
hermanaaa;8
ignoren;98
cagona;52
soy;129
ey;144
compa;230
zacatepec;7
trae;493
short;73
mangas;106
cortas;54
ñora;8
atenta;46
cobra;136
culiado;186
trato;394
confiar;277
boludo;715
cole;286
3er;69
sana;183
actitud;623
dónde;1113
esquitero;1
requiere;76
fuegos;203
profes;61
aprendamos;22
nombres;203
aguantó;45
sanciones;81
maneja;133
transmilenio;53
ambos;402
millonarios;145
debutando;5
novatos;8
gringo;77
chaca;156
pésimos;25
traigo;253
aló;11
🙀;106
hermosa;3773
medir;44
pecho;503
materias;183
relacionadas;18
noches;1489
metes;120
nacesitando;1
cuide;117
gordo;813
enfermo;468
cagarlo;33
profesor;337
corregir;85
finales;275
idiotaaaaaaa;4
juliana;32
cuente;127
estrellas;343
seguía;244
lucia;140
subirán;5
vlog;24
perder;2223
póngase;34
maestros;116
really;76
jessica;42
marie;28
alaac;1
pedí;249
baje;200
volumen;292
calles;510
mierdaaaaaaaa;14
delincuente;171
asesino;295
ningún;1277
beneficios;78
victimas;96
bailando;434
oles;1
real;1978
haz;1336
caghajoo;1
bloqueos;27
carretera;195
rollo;169
papel;736
higienico;10
cartera;114
pañuelos;43
pedorros;20
duran;113
pinta;556
locooo;75
p;1228
muerden;20
moscas;70
weeey;16
bcc;1
devuelvanme;23
btc;4
ladrones;279
insisto;114
cuánto;521
costará;25
lastimado;55
chiapas;17
bandada;1
estúpidos;128
bots;45
trabajan;140
estupideces;236
empezás;7
ocea;3
necesita;856
dolorrrr;5
gimansia;1
cloe;1
volcó;5
botella;183
aceite;132
manchas;11
bañe;42
siguen;1465
diossss;147
embole;345
puso;1867
prueba;550
fritas;137
nicolás;183
cenar;222
sino;2660
juani;40
disimulaba;1
pretendan;11
respetes;8
podían;97
extinguirse;2
seeeeee;15
graciassss;26
seeee;51
bodrioooo;1
pegaste;39
reinaba;6
salido;507
k6;2
competencia;140
pentium;1
pifie;4
envidio;97
acordé;303
cerraron;65
increible;402
terminé;375
limpiar;274
lpmqlrmp;8
inscribirme;20
onu;48
personaje;585
terror;1966
ritondo;5
kravetz;2
reprime;26
voten;96
bichos;64
hueco;108
camiseta;470
puesta;161
sanción;97
degenerados;17
sinvergüenzas;78
enojado;3608
simples;101
meté;1
levantarme;804
quedé;596
estudié;47
full;289
rindió;17
arranca;139
fernández;87
reenvergaaaa;1
porra;179
mane;17
cantv;71
mmm;234
decirlo;397
pushi;1
kk;114
ocurre;477
bajar;434
escaleras;114
ojotas;13
espalda;619
técnico;255
ht;184
hacia;1803
entró;280
coso;75
blizzard;3
porfa;325
competi;5
licioball;1
venir;1725
opac;1
probable;110
arde;128
troya;20
sancionen;13
cabo;201
grabar;172
capitán;170
impedía;7
ejercer;60
maternal;12
consecuencia;76
toquéis;10
narices;179
próximo;376
toca;1190
conducir;86
nuevamente;382
alcantarillado;4
avsimon;1
bolívar;194
palomas;48
san;1063
josé;585
arreglo;115
bronka;16
impuestos;202
queee;81
brooooncaaa;1
mentiroso;197
relacionado;60
entienda;141
humorrrrrr;12
emoticon;16
este;191
preocupas;24
carrera;668
borde;214
periodistas;366
figurado;3
hablare;4
hugo;131
peda;158
tratando;469
convencer;84
abuela;1201
caaca;1
sapos;52
hay;69
pc;220
actualizándose;1
resúmenes;17
salí;593
capacitación;33
estara;91
ori;53
♡;1734
diste;318
previa;230
acordó;34
compañeros;768
banca;352
hermanos;892
marearme;4
colectivos;202
estreso;41
mear;83
💦;149
3hs;41
buee;54
enterar;191
cuidense;15
oportuno;27
mabeeel;6
tarado;190
maradona;82
lleno;1189
y;398
sigue;3692
consumiendo;32
películas;928
capitalismo;56
corrupcion;112
ánenimagen;28
costumbre;458
usar;992
efectivo;71
ropa;1457
servía;23
terminal;85
buenas;2465
perfume;161
aguantaba;28
📻;74
cuanta;448
traición;201
chicas;1111
gano;491
mayonesa;45
gorda;1021
tendeme;1
tweet;1079
dedico;94
amargada;1309
quiso;470
ignoró;16
completamente;413
cagandome;62
subiendo;247
redes;858
sociales;590
mirada;771
actividades;73
pedime;8
quieras;702
disimule;5
sobremanera;20
contesten;218
escribir;933
editar;137
tira;505
encoge;18
videos;1242
promesas;177
odioooo;98
cerré;34
wasap;32
emerg;1
reinstalarlas;1
cuentas;619
seguido;379
agradeciendo;23
follow;324
unidos;282
restaurantes;35
mexicanos;176
necesitan;344
tacos;271
quesadillas;24
tortilla;77
maíz;27
apuran;23
estrés;483
multa;96
reponer;16
silla;231
social;907
bajen;66
encontrarlo;47
dando;1594
cabida;109
prensa;338
opina;80
descubran;10
gasto;166
lukas;18
relarga;1
cortarme;87
lope;7
podrido;213
despectiva;10
tratarme;21
próxima;489
partir;355
ayelen;30
metida;147
duerma;172
levantate;38
leche;649
🍌;23
corrió;24
po;300
💨;110
patá;13
rajuela;1
venia;160
sapbe;2
acerquen;23
piercing;102
putamente;49
lento;443
hecho;3496
encontrarme;95
discutir;410
bla;283
político;381
campaña;532
funcionario;104
mms;76
lindas;573
hijueputas;162
coman;109
calmese;5
señora;1145
aprovecho;41
rapidito;26
corte;516
virtual;191
hielo;141
aguantarla;12
autobús;71
detuvo;27
🚌;12
errores;522
bartomeu;84
queráis;21
imitarle;2
papito;61
tierno;265
ojala;1485
cerdo;102
muertos;515
repetir;221
karma;264
solamente;586
dembele;48
mandriles;9
dirán;151
asencio;2
funciona;491
disfruto;130
capítulo;795
resultó;88
regalaron;126
caja;286
chocolates;188
comió;157
arte;435
dibujar;141
salta;196
defensiva;33
noti;19
mil;3874
histérica;193
saludable;92
rrreeeepentee;1
porqueeeeeeeeeee;1
verlo;1402
enojada;6972
presiento;117
convierten;38
desearía;64
nene;502
segundo;1418
dominas;2
min;655
ganan;260
celulares;126
pelean;117
politica;247
pelotudeces;182
capaces;195
avisar;181
teniamos;53
biologia;20
hdmp;56
manejar;306
choquen;9
ponchen;1
llantas;22
queden;151
gasolina;67
babosos;29
ningun;308
qliaos;12
dejen;1839
respecto;362
lautaro;85
martinez;42
avise;82
carro;623
chocado;17
❌;363
réplicas;8
camisetas;78
equipos;340
entran;237
razón;1770
vender;384
contagiaste;6
asssssssco;3
tatuarmeeeeeeeeee;1
plataaaaaaaaaaaaa;1
ropaaaaaaaaaaaaa;1
zapatoooooooooos;1
todooooo;44
mango;70
hablarme;161
agarrar;492
pordede;12
funcionar;79
playmax;4
suicido;143
arrancas;11
organizó;10
opereta;12
harvard;6
repasar;20
calculadora;25
científica;13
🤦🏻‍♂️;302
haré;445
entendí;231
deseguro;3
sacaran;29
👀;698
escríbeme;13
jamás;1593
namoros;1
tapada;71
campera;181
lpmmm;75
lourdes;76
devolvemela;3
lpqtp;37
manda;1195
cap;261
charla;209
tío;1016
atención;992
pésima;167
diablo;442
puñeta;140
encabrona;109
llamé;56
pudriendo;12
posible;1888
uds;615
hacedores;4
olvida;381
✊;298
mayra;35
quierooooooooo;4
ah;3699
u;2137
contrario;572
cuerda;107
aguantar;567
densa;74
cambia;655
quejes;42
maruca;3
filosofía;92
final;4673
lloré;303
yesta;1
tocara;35
conformarse;9
recuerdos;713
hara;88
cojala;1
leee;4
melisuchis;1
socia;51
mirón;4
jaladas;14
pinchi;63
votelos;1
marido;312
gus;51
like;578
niñas;761
uy;644
tisiana;2
cansaste;22
pibitas;32
tigres;179
caminando;503
diiioosss;1
desespera;153
lentituuud;1
interneeet;4
traigan;109
aburrooo;4
señal;579
movilnet;21
obras;180
estupidas;52
sirven;224
hr;79
bosques;22
lomas;49
auditorio;52
nacional;1053
refriando;2
picando;34
canas;53
verdes;169
preguntar;370
ke;654
cuidado;497
cabron;357
desmadro;1
punta;267
madrasos;1
loraaaaaa;10
lógico;79
añejo;6
dirá;107
moverá;4
polvo;132
levante;739
tapu;6
fini;4
ctm;446
déjame;316
quién;2607
río;599
controlar;234
decírselo;30
adopten;9
compren;95
dimitri;4
comprados;16
transacciones;6
pesadilla;1159
ineficiencia;24
caracter;47
nacho;198
estabasss;1
mismas;321
estadio;444
algúnos;1
buenos;3720
mangos;36
guardó;11
bolsa;334
saquenlaaaa;2
nefasta;62
burla;2245
flechados;4
inmadura;48
fer;188
acepta;141
diria;105
par;946
doliendo;68
putitas;32
hermanoo;22
gilas;32
miooo;35
trolas;29
uta;36
p2;18
portería;21
encariñarme;13
rapido;470
muestran;109
roban;254
amistoso;114
increíble;1645
caminar;534
ninguno;634
libros;386
bonito;1652
rodaje;29
bajas;118
alpha;18
blondy;1
arme;37
aaaay;49
trigonometría;1
problemática;18
hijuep;4
ignoras;36
mestashaciendoenojar;1
pones;740
voluntaddd;1
cambiameee;1
temaa;2
crack;748
rota;171
inundada;8
cabriada;3
focking;2
alarma;1943
🤦🏼‍♂️;73
acerca;296
enerva;33
sepan;281
emputeee;1
entienden;450
verme;514
colapsaron;3
snapchat;146
saraha;16
🖕🏾;53
pueden;2965
gratis;423
compas;76
tirandome;10
ondaa;12
renga;30
aires;184
ultimo;544
recital;101
amor;8631
zona;408
tranquila;745
esquivar;25
chorros;114
sucia;238
gol;934
acoste;46
sacada;36
pollo;309
imundaaaa;1
gonorrea;109
hablando;2293
acosador;24
abril;127
bardeando;34
pacos;24
minando;2
carabinera;2
denuncia;306
superior;137
amamantar;7
recibe;178
sentencia;50
prisión;292
prison;18
break;58
spoiler;172
viéndola;22
laputaaa;1
móvil;369
apurate;41
ok;1249
fallas;80
vayan;709
acostumbrandose;1
dejaremos;16
desarmando;5
refuerzos;119
partidode;1
aunquesea;9
odiando;295
nachooooooooooo;1
volveré;170
pisar;109
mcdonalds;23
aperra;1
seminario;22
psicoanálisis;8
dr;303
montiel;3
guarden;28
tuit;631
grande;3606
chiquito;241
invaden;43
porq;982
mujeeerrr;3
rompiendo;189
repique;3
locooooo;31
agarrando;108
furia;1051
instituto;97
falle;45
otario;21
maxi;435
contestame;32
cardona;42
cachete;48
propuse;36
regalarnos;19
aniversario;422
regalar;238
sabemos;706
ute;7
lleve;309
todos;317
lisiado;4
sacaaaaaaaaaaaaa;1
quereee;1
ascoo;20
perdimos;167
poli;56
cuelgue;24
moleste;100
tenés;688
arrepiento;239
💆🏼;55
equivocadas;14
intendente;50
quilnes;1
timbreando;1
man;865
menor;351
económico;85
regalan;132
árbitros;99
facundo;128
chingando;64
🤤;384
cadena;314
notiestupideces;1
yellow;16
coldplay;95
wtf;407
puteria;24
sirva;90
nadaaaaaa;10
súmele;3
hoteles;28
transporte;227
alimentos;67
escoltas;9
choferes;37
híjoles;1
idiotos;1
peligroso;1017
racionamiento;7
canterano;19
deberia;296
espericueta;1
respetan;122
sesilia;1
msjs;50
sacarse;65
laburo;400
cortar;365
bobos;60
conmebol;7
pusieras;6
requiero;10
sabríassss;1
iker;12
garrapata;9
nooo;479
vayas;469
cita;341
olvides;299
encanta;2377
mostrar;306
putamadre;39
saltar;118
seguirlo;40
violenta;119
asquerosa;191
hipo;52
andreo;23
demuestra;375
🖕🏼;222
acuesto;163
amigooooooooo;2
2do;134
nigga;19
merda;106
perdió;6525
padre;1481
🙋;573
es;253
costaba;34
avisarme;31
fraude;282
to;2803
quente;25
soltero;78
hackearon;34
seguime;27
abalanzó;3
toquen;219
bebes;224
peleando;320
resfiarme;1
biología;71
cp;23
pollera;62
pees;1
verde;490
tec;38
ponerse;419
gradúo;5
cldo;85
cambios;400
expulsión;82
lloran;135
adicionaron;1
tendria;191
regresado;27
block;114
kg;212
emcuentro;2
men;308
dificil;284
elegir;326
vestidos;55
mameeeeen;2
blvd;21
escobedo;5
reparación;22
altura;334
león;242
moderno;47
leonardo;38
irrita;77
retirar;76
egaña;4
baquedano;8
ñuñoa;17
absurdo;131
vista;599
cargo;796
peruzzi;7
cansan;147
demostraría;4
universitaria;29
esmeran;7
consigna;20
drama;425
quítate;28
igna;6
rouse;1
ajajajajjaja;7
ensima;118
aprendes;60
garceraaaant;1
🙈;2063
🙉;158
🙊;943
canse;216
fregada;37
encontrar;1079
remera;168
colgadas;18
tenes;2067
hablsr;2
decilo;35
che;1036
existen;420
wp;150
espectaculo;20
estafado;19
nadie6;1
manejo;364
reconstruir;21
costero;7
caballos;66
maltratados;19
victorias;55
compliquen;2
malditas;215
agruras;2
insalubre;5
fav;1649
🌟;335
ayudas;79
morir;2015
remen;3
conversacion;50
comparte;174
voto;554
✋;490
escribiendo;241
dsp;183
hablame;322
cansando;95
vs;985
lcdll;93
mejía;16
copiar;74
madrastra;12
ptmdr;1
veía;540
lastima;656
tormenta;236
santiago;346
cagandola;32
millón;308
colores;351
teñirme;24
eligen;70
olvidalo;8
irresponsable;123
yyyyo;1
chamaquita;4
vocee;1
chicharra;3
resuelva;26
mirá;97
mueran;136
totalmente;915
vienen;894
usurpar;7
pensé;1420
oí;33
doblaje;47
🙁;1453
quee;76
ajajajajajaj;20
dormí;771
siesta;1427
doc;201
perdí;1034
nacida;22
hector;56
echa;188
tocar;518
agradas;9
rompan;168
hacía;753
feelings;25
ocupada;106
ahre;4364
jjj;18
creas;206
manejando;209
carril;64
baja;610
folk;2
😴;1765
tempranito;34
📖;39
rene;7
defender;432
burlando;41
repudiaron;1
arruinar;137
cagaste;109
sonido;241
💣;613
andréa;2
tronchatoro;3
banderas;75
feminismo;124
rosa;333
luxemburgo;2
machitos;25
maltratadores;23
explodi;1
público;610
dado;1384
camión;250
macho;317
cochino;42
triplehijueputa;6
carechimba;2
llaman;393
íosuperhumanos;3
ahhh;347
cuadricep;2
humorr;19
gritando;433
comunitario;17
ofende;174
grata;63
army;97
milanesas;90
haciendolas;2
yo;336
penales;117
parar;1052
dibujos;105
gran;4785
mueve;229
edificio;161
cumpla;138
prometo;258
yaa;106
niño;1477
molestan;161
hoyuelos;16
sonrio;55
arrugada;13
notificaciones;218
putiando;10
jodiendoo;2
puro;915
aventura;189
wisin;28
yandel;25
cayó;345
vtv;55
barinas;16
el;265
saboteo;11
instalan;7
planta;120
elect;3
apagones;25
renegar;112
hptaaaaaaa;3
republica;51
imaginan;249
mañas;44
remil;96
señores;472
aproximo;2
salarial;12
🤑;114
trabaja;329
boleteria;5
humorrrr;35
devolución;26
isr;3
apurados;4
regresarme;9
jajajajajajajajajajajajajajajaj;2
benditas;12
canicas;4
pote;28
procrastinación;1
trámites;60
hacienda;48
acepte;55
solicitud;84
face;293
solicitudes;38
piensan;586
llenan;201
noooooo;120
lokooo;5
madreeee;102
etn;3
parió;277
crush;443
copia;166
pega;459
hiciste;1034
yamila;32
heladera;127
tres;1856
chistosa;211
tipa;207
dieron;1101
vomitar;193
mamada;131
colmos;3
bolsas;96
aire;795
nooooooooo;33
viejitas;29
july;67
señoras;109
julieta;124
idola;126
vuelto;456
factura;149
retraso;162
infinito;167
enzima;38
repiten;63
consta;31
🙋🏻;45
sobretodo;163
medicamentos;77
controlados;7
costosos;4
enfermedades;141
extrañas;132
habia;771
escribio;49
regresan;37
compite;22
tencion;2
vaj;1
regrese;101
ruy;4
desgracado;2
provoca;326
bate;36
cedula;15
ahno;29
andes;124
veni;238
aca;1217
miamoooor;2
brillo;153
jaj;204
💵;93
venado;22
autos;138
propagandas;101
pinchado;14
gomas;33
cariño;804
interesada;48
curso;533
haberme;305
votado;55
presentar;124
lpmqlp;37
nudes;200
atrevan;21
juguetes;61
xp;18
ban;19
anónimas;14
prepago;17
cambiado;267
spotify;304
ilimitado;5
enésima;20
países;240
pulcros;1
ensucian;24
matarlas;12
vendiéndose;4
postor;18
jueces;153
corruptos;444
micrifono;1
ojete;190
dragon;85
ball;89
vomitos;8
regando;11
loraa;14
calculator;1
urgh;2
rodríguez;233
miguel;394
ángel;477
garza;10
guarani;16
prefiere;141
tenerme;66
enemiga;31
cagan;516
mientan;175
oido;75
tiene;55
g;540
trio;36
complete;15
daniela;157
pecera;5
ridícula;164
donas;17
atrevete;9
salte;49
closet;54
indignadisima;14
